DATASET_COLORSTRIP
SEPARATOR COMMA
DATASET_LABEL,Domain
COLOR,#d55e00
COLOR_BRANCHES,1
SHOW_STRIP_LABELS,0
STRIP_LABEL_COLOR,#ffffff
LEGEND_TITLE,Domain
MBR4100617.1@GCA_017521325.1_460_557,#0173b2,Bacteria
MCI5816833.1@GCA_022768805.1_478_575,#0173b2,Bacteria
WP_015558475.1@GCF_000210095.1_481_578,#0173b2,Bacteria
CAAGJI010000081.1_11@GCA_900770195.1_451_548,#0173b2,Bacteria
AVAF01000119.1_17@GCA_000445185.1_349_445,#0173b2,Bacteria
CP033580.1_301@GCA_003722315.1_349_445,#0173b2,Bacteria
MBE3591542.1@GCA_014896455.1_349_445,#0173b2,Bacteria
WP_072969344.1@GCF_900129115.1_349_445,#0173b2,Bacteria
WP_009052097.1@GCF_000019085.1_349_445,#0173b2,Bacteria
HHW56332.1@GCA_012840485.1_348_444,#0173b2,Bacteria
WP_046159959.1@GCF_004345675.1_347_443,#0173b2,Bacteria
WP_049686081.1@GCF_000763575.1_350_446,#0173b2,Bacteria
TCW33449.1@GCA_004343465.1_320_416,#0173b2,Bacteria
WP_209454700.1@GCF_017874545.1_313_409,#0173b2,Bacteria
WP_013789063.1@GCF_000189775.2_300_396,#0173b2,Bacteria
WP_085113436.1@GCF_002102475.1_300_396,#0173b2,Bacteria
WP_014757395.1@GCF_009905255.1_311_407,#0173b2,Bacteria
WP_096231117.1@GCF_900205865.1_327_423,#0173b2,Bacteria
JAMNXU010000033.1_63@GCA_023623175.1_470_566,#0173b2,Bacteria
WP_245589915.1@GCF_000427425.1_165_261,#0173b2,Bacteria
WP_234945960.1@GCF_900129075.1_313_409,#0173b2,Bacteria
SKGK01000108.1_2@GCA_007117465.1_405_501,#0173b2,Bacteria
MCG8502410.1@GCA_022360955.1_400_496,#0173b2,Bacteria
NLY43332.1@GCA_012735465.1_428_524,#0173b2,Bacteria
LVAX01000054.1_63@GCA_001604215.1_422_518,#0173b2,Bacteria
MCK9478115.1@GCA_023228885.1_405_501,#0173b2,Bacteria
NLB80507.1@GCA_012511915.1_405_501,#0173b2,Bacteria
OQB14559.1@GCA_002070105.1_423_519,#0173b2,Bacteria
JAKJBX010000007.1_68@GCA_022706765.1_405_501,#0173b2,Bacteria
CAJLYO010000091.1_5@GCA_905210885.1_387_483,#0173b2,Bacteria
WP_249313727.1@GCF_014384785.1_385_482,#0173b2,Bacteria
HHX62785.1@GCA_012841565.1_374_470,#0173b2,Bacteria
MBE7011856.1@GCA_015068605.1_396_492,#0173b2,Bacteria
MBQ2890071.1@GCA_017409915.1_398_494,#0173b2,Bacteria
JAEDLZ010000012.1_8@GCA_016303265.1_392_488,#0173b2,Bacteria
MBE7023686.1@GCA_015068655.1_403_499,#0173b2,Bacteria
MBE7032017.1@GCA_015068845.1_406_502,#0173b2,Bacteria
MBQ2931272.1@GCA_017409575.1_362_458,#0173b2,Bacteria
URZD01000103.1_3@GCA_900552305.1_400_496,#0173b2,Bacteria
CAKSIW010000023.1_11@GCA_934463175.1_404_500,#0173b2,Bacteria
MBR5155964.1@GCA_017546165.1_405_501,#0173b2,Bacteria
MBR5613915.1@GCA_017546145.1_407_503,#0173b2,Bacteria
MBQ9757186.1@GCA_017456605.1_405_501,#0173b2,Bacteria
MBR2452600.1@GCA_017503225.1_405_501,#0173b2,Bacteria
MBO4941704.1@GCA_017620615.1_405_501,#0173b2,Bacteria
CAMCUJ010000113.1_5@GCA_945878965.1_402_498,#0173b2,Bacteria
MBQ7096941.1@GCA_017436245.1_405_501,#0173b2,Bacteria
MBO5136308.1@GCA_017622215.1_381_477,#0173b2,Bacteria
MBO5505871.1@GCA_017626595.1_381_477,#0173b2,Bacteria
MCL2002583.1@GCA_009782215.1_444_540,#0173b2,Bacteria
WP_008907487.1@GCF_000297115.1_359_455,#0173b2,Bacteria
WP_103896469.1@GCF_900108045.1_337_433,#0173b2,Bacteria
WP_057979247.1@GCF_001440545.1_359_455,#0173b2,Bacteria
WP_018664189.1@GCF_000430995.1_347_443,#0173b2,Bacteria
WP_073247853.1@GCF_900129265.1_347_443,#0173b2,Bacteria
WP_168190111.1@GCF_006016075.1_356_452,#0173b2,Bacteria
WP_078697395.1@GCF_900167605.1_358_454,#0173b2,Bacteria
KUO49783.1@GCA_001515945.1_373_469,#0173b2,Bacteria
MBS3969509.1@GCA_018333845.1_369_465,#0173b2,Bacteria
WP_028309086.1@GCF_000620305.1_369_465,#0173b2,Bacteria
CAJXWR010000028.1_2@GCA_913062675.1_295_390,#0173b2,Bacteria
DGDR01000090.1_5@GCA_002385545.1_235_331,#0173b2,Bacteria
DCTM01000002.1_8@GCA_002329565.1_313_409,#0173b2,Bacteria
MBO4991940.1@GCA_017621195.1_378_474,#0173b2,Bacteria
WP_130861366.1@GCF_900605495.1_427_523,#0173b2,Bacteria
DGGP01000119.1_4@GCA_002392265.1_169_265,#0173b2,Bacteria
JAEEGU010000081.1_7@GCA_016280485.1_369_465,#0173b2,Bacteria
DIMT01000023.1_95@GCA_002425705.1_278_374,#0173b2,Bacteria
WP_051280626.1@GCF_000426305.1_382_478,#0173b2,Bacteria
MCL1982585.1@GCA_009778415.1_346_442,#0173b2,Bacteria
MCL1808295.1@GCA_009782285.1_346_442,#0173b2,Bacteria
NLP29547.1@GCA_012523915.1_319_415,#0173b2,Bacteria
MBE6031592.1@GCA_015058185.1_338_434,#0173b2,Bacteria
DBRF01000017.1_12@GCA_002305795.1_460_560,#0173b2,Bacteria
DXWR01000270.1_1@GCA_019416775.1_460_560,#0173b2,Bacteria
HIR41274.1@GCA_018712465.1_460_560,#0173b2,Bacteria
BAK97445.1@GCA_000283575.1_553_649,#0173b2,Bacteria
JAEWML010000262.1_6@GCA_023393155.1_540_636,#0173b2,Bacteria
WP_040660407.1@GCF_000307265.1_527_623,#0173b2,Bacteria
JAEXCS010000035.1_140@GCA_023402075.1_541_637,#0173b2,Bacteria
HJB52897.1@GCA_019118935.1_516_612,#0173b2,Bacteria
WP_249390644.1@GCF_005121165.3_337_433,#0173b2,Bacteria
DXTB01000003.1_17@GCA_019410105.1_516_612,#0173b2,Bacteria
HJB79777.1@GCA_019119165.1_516_612,#0173b2,Bacteria
WP_243414514.1@GCF_016902445.1_507_603,#0173b2,Bacteria
UQMC01000001.1_11@GCA_900542115.1_470_566,#0173b2,Bacteria
UQVS01000001.1_45@GCA_900544615.1_463_559,#0173b2,Bacteria
WP_187013346.1@GCF_014297285.1_464_560,#0173b2,Bacteria
CAJTCG010000003.1_239@GCA_910574635.1_511_607,#0173b2,Bacteria
CAJUTB010000027.1_9@GCA_910589315.1_493_589,#0173b2,Bacteria
WP_228300494.1@GCF_018408705.1_473_569,#0173b2,Bacteria
CALXDZ010000030.1_3@GCA_944387205.1_472_568,#0173b2,Bacteria
MBE7026792.1@GCA_015068725.1_467_563,#0173b2,Bacteria
WP_216558347.1@GCF_018919205.1_461_557,#0173b2,Bacteria
MBQ3103219.1@GCA_017396725.1_440_536,#0173b2,Bacteria
USAC01000043.1_12@GCA_900552475.1_467_563,#0173b2,Bacteria
UQZJ01000001.1_141@GCA_900545495.1_477_573,#0173b2,Bacteria
MBQ2829751.1@GCA_017408525.1_562_658,#0173b2,Bacteria
URQY01000031.1_13@GCA_900550165.1_472_568,#0173b2,Bacteria
URXY01000022.1_21@GCA_900552015.1_473_569,#0173b2,Bacteria
WP_197055404.1@GCF_000765235.1_470_566,#0173b2,Bacteria
CAAGBT010000094.1_4@GCA_900768135.1_475_571,#0173b2,Bacteria
JAHHSM010000013.1_11@GCA_020025175.1_412_508,#0173b2,Bacteria
MCB7514198.1@GCA_020555605.1_403_499,#0173b2,Bacteria
MCB6899775.1@GCA_020555865.1_403_499,#0173b2,Bacteria
CAJFFX010000026.1_9@GCA_904374485.1_408_504,#0173b2,Bacteria
MBR2928968.1@GCA_017501355.1_505_601,#0173b2,Bacteria
MCD8375884.1@GCA_021205585.1_391_487,#0173b2,Bacteria
CAJOGA010000077.1_5@GCA_905233855.1_431_527,#0173b2,Bacteria
VSNB01000100.1_10@GCA_009774055.1_438_534,#0173b2,Bacteria
HIR19580.1@GCA_018712665.1_410_506,#0173b2,Bacteria
JAAZZJ010000077.1_1@GCA_014237695.1_438_534,#0173b2,Bacteria
CAJTPV010000012.1_49@GCA_910578505.1_420_516,#0173b2,Bacteria
CAJUQS010000164.1_5@GCA_910588365.1_495_591,#0173b2,Bacteria
CAJTWF010000007.1_72@GCA_910579965.1_456_552,#0173b2,Bacteria
CAJTOM010000038.1_1@GCA_910577915.1_435_531,#0173b2,Bacteria
CAJUOA010000035.1_13@GCA_910587785.1_427_523,#0173b2,Bacteria
MBD5153591.1@GCA_014799915.1_425_522,#0173b2,Bacteria
MCI9587482.1@GCA_022801715.1_411_507,#0173b2,Bacteria
UROF01000036.1_21@GCA_900549475.1_410_506,#0173b2,Bacteria
CAJFUI010000041.1_2@GCA_904420145.1_410_506,#0173b2,Bacteria
CALXDF010000142.1_2@GCA_944386995.1_408_504,#0173b2,Bacteria
CAJFQQ010000035.1_3@GCA_904419145.1_409_505,#0173b2,Bacteria
CAJFVK010000102.1_3@GCA_904420435.1_406_502,#0173b2,Bacteria
CALWOS010000059.1_1@GCA_944383185.1_264_360,#0173b2,Bacteria
CALXDB010000026.1_10@GCA_944386955.1_409_505,#0173b2,Bacteria
CALXDC010000096.1_18@GCA_944386975.1_409_505,#0173b2,Bacteria
CALXDD010000008.1_19@GCA_944386985.1_411_507,#0173b2,Bacteria
CALWXD010000070.1_4@GCA_944385425.1_411_507,#0173b2,Bacteria
MBR6554805.1@GCA_017548175.1_454_550,#0173b2,Bacteria
DGGP01000022.1_2@GCA_002392265.1_728_824,#0173b2,Bacteria
JAEEGU010000090.1_1@GCA_016280485.1_595_691,#0173b2,Bacteria
WP_206460115.1@GCF_017168145.1_620_716,#0173b2,Bacteria
MCI5898611.1@GCA_022769485.1_495_591,#0173b2,Bacteria
HCU08316.1@GCA_003542355.1_676_772,#0173b2,Bacteria
NLV69274.1@GCA_012729355.1_672_768,#0173b2,Bacteria
JAEEVI010000007.1_3@GCA_016287035.1_536_632,#0173b2,Bacteria
MBQ1215141.1@GCA_017386805.1_636_732,#0173b2,Bacteria
MBO4990539.1@GCA_017621195.1_599_695,#0173b2,Bacteria
MBQ8590411.1@GCA_017472365.1_632_728,#0173b2,Bacteria
NBI62630.1@GCA_009911365.1_398_494,#0173b2,Bacteria
CAJTYS010000064.1_8@GCA_910583765.1_400_496,#0173b2,Bacteria
JAHZHL010000034.1_42@GCA_019420305.1_378_474,#0173b2,Bacteria
WP_187303188.1@GCF_014333425.1_378_474,#0173b2,Bacteria
MBQ3611975.1@GCA_017416795.1_859_955,#0173b2,Bacteria
UQRM01000001.1_108@GCA_900543485.1_828_924,#0173b2,Bacteria
CABIWW010000006.1_93@GCA_902362435.1_855_951,#0173b2,Bacteria
MCI6992531.1@GCA_022775805.1_798_894,#0173b2,Bacteria
CAJJPZ010000005.1_40@GCA_905193765.1_831_927,#0173b2,Bacteria
CAKQXD010000002.1_81@GCA_934281605.1_894_990,#0173b2,Bacteria
WP_249286413.1@GCF_014306095.1_901_997,#0173b2,Bacteria
UQNP01000003.1_35@GCA_900542385.1_835_931,#0173b2,Bacteria
JAEEUO010000154.1_4@GCA_016286935.1_206_302,#0173b2,Bacteria
URGK01000027.1_26@GCA_900547295.1_483_579,#0173b2,Bacteria
CAKQOW010000027.1_4@GCA_934256595.1_481_577,#0173b2,Bacteria
WP_159448141.1@GCF_900176335.1_376_472,#0173b2,Bacteria
WP_161844478.1@GCF_009935845.1_395_491,#0173b2,Bacteria
JAHZBS010000105.1_5@GCA_019423265.1_422_518,#0173b2,Bacteria
WP_177718631.1@GCF_014384895.1_420_516,#0173b2,Bacteria
CALWZP010000003.1_32@GCA_944386055.1_423_519,#0173b2,Bacteria
CALXCP010000030.1_6@GCA_944386845.1_448_544,#0173b2,Bacteria
MBE7042231.1@GCA_015068925.1_381_478,#0173b2,Bacteria
MCC8123445.1@GCA_020860545.1_348_444,#0173b2,Bacteria
MCD7947001.1@GCA_021201735.1_389_485,#0173b2,Bacteria
ODU58362.1@GCA_001725215.1_455_551,#0173b2,Bacteria
MBE6987946.1@GCA_015068285.1_440_536,#0173b2,Bacteria
MBQ6934620.1@GCA_017441945.1_440_536,#0173b2,Bacteria
MBR4879822.1@GCA_017547995.1_395_491,#0173b2,Bacteria
CAKUPI010000008.1_10@GCA_934675045.1_453_549,#0173b2,Bacteria
CAJMOV010000274.1_1@GCA_905215125.1_316_412,#0173b2,Bacteria
HIU42672.1@GCA_018714845.1_455_551,#0173b2,Bacteria
CALWJQ010000064.1_61@GCA_944381055.1_455_551,#0173b2,Bacteria
DIWE01000009.1_119@GCA_002423435.1_470_566,#0173b2,Bacteria
MBQ3090973.1@GCA_017396925.1_443_539,#0173b2,Bacteria
MBQ2691415.1@GCA_017407765.1_443_539,#0173b2,Bacteria
MBQ1270803.1@GCA_017421885.1_443_539,#0173b2,Bacteria
MBR6573848.1@GCA_017521295.1_451_547,#0173b2,Bacteria
MBR5537189.1@GCA_017559995.1_451_547,#0173b2,Bacteria
MBO4929850.1@GCA_017620505.1_451_547,#0173b2,Bacteria
MBR5285040.1@GCA_017560175.1_429_525,#0173b2,Bacteria
CAKUAK010000121.1_9@GCA_934636325.1_450_546,#0173b2,Bacteria
CAKTWY010000176.1_4@GCA_934630445.1_444_540,#0173b2,Bacteria
DCGP01000026.1_33@GCA_002314595.1_424_520,#0173b2,Bacteria
MBR5479075.1@GCA_017559855.1_429_525,#0173b2,Bacteria
CAKUEM010000015.1_24@GCA_934646115.1_432_528,#0173b2,Bacteria
WP_072888362.1@GCF_900142235.1_347_443,#0173b2,Bacteria
KXZ40728.1@GCA_001584565.1_345_441,#0173b2,Bacteria
OPJ55422.1@GCA_002029295.1_349_445,#0173b2,Bacteria
PHS36063.1@GCA_002733545.1_388_484,#0173b2,Bacteria
MCK9217540.1@GCA_023230985.1_396_492,#0173b2,Bacteria
MZQ74747.1@GCA_009881055.1_377_473,#0173b2,Bacteria
WP_025436395.1@GCF_000597865.1_377_473,#0173b2,Bacteria
WP_207647192.1@GCF_900141635.1_408_504,#0173b2,Bacteria
WP_095133090.1@GCF_002270055.1_343_439,#0173b2,Bacteria
WP_202708520.1@GCF_016765695.1_348_444,#0173b2,Bacteria
WP_170917353.1@GCF_900167445.1_348_444,#0173b2,Bacteria
JAMNXX010000028.1_8@GCA_023623095.1_423_519,#0173b2,Bacteria
WP_083525161.1@GCF_001562415.1_370_466,#0173b2,Bacteria
WP_184308034.1@GCF_014205875.1_373_469,#0173b2,Bacteria
SLLE01000197.1_20@GCA_007134225.1_420_516,#0173b2,Bacteria
WP_093314943.1@GCF_900107405.1_420_516,#0173b2,Bacteria
WP_093373210.1@GCF_900113635.1_420_516,#0173b2,Bacteria
PWEO01000031.1_6@GCA_003553525.1_410_506,#0173b2,Bacteria
SKRE01000199.1_3@GCA_007118655.1_410_506,#0173b2,Bacteria
SKOH01000111.1_23@GCA_007120165.1_410_506,#0173b2,Bacteria
NBG88103.1@GCA_009910325.1_410_506,#0173b2,Bacteria
MCI9626921.1@GCA_022801925.1_473_570,#0173b2,Bacteria
JAHDLO010000019.1_49@GCA_018432235.1_391_487,#0173b2,Bacteria
NLK90385.1@GCA_012519835.1_411_507,#0173b2,Bacteria
NMA03621.1@GCA_012800145.1_403_499,#0173b2,Bacteria
MCK9268285.1@GCA_023230535.1_396_492,#0173b2,Bacteria
JADWMM010000001.1_205@GCA_015978205.1_396_492,#0173b2,Bacteria
JAEWHG010000170.1_14@GCA_023387935.1_429_525,#0173b2,Bacteria
WP_212380995.1@GCF_018141165.1_396_492,#0173b2,Bacteria
WP_216416068.1@GCF_018919215.1_396_492,#0173b2,Bacteria
NLM03731.1@GCA_012521085.1_398_494,#0173b2,Bacteria
WP_044825656.1@GCF_001042715.1_362_458,#0173b2,Bacteria
WP_070964913.1@GCF_001854185.1_362_458,#0173b2,Bacteria
WP_090554491.1@GCF_900100845.1_367_463,#0173b2,Bacteria
WP_244272646.1@GCF_900111615.1_367_463,#0173b2,Bacteria
WP_165913681.1@GCF_018141405.1_395_491,#0173b2,Bacteria
MCC5909560.1@GCA_020832135.1_368_464,#0173b2,Bacteria
WP_242975127.1@GCF_900188145.1_367_463,#0173b2,Bacteria
WP_012065712.1@GCF_000016985.1_379_475,#0173b2,Bacteria
WP_204402897.1@GCF_016908555.1_392_488,#0173b2,Bacteria
WP_051569174.1@GCF_000621485.1_393_489,#0173b2,Bacteria
WP_151864821.1@GCF_009017255.1_389_485,#0173b2,Bacteria
WP_151862263.1@GCF_009017275.1_381_477,#0173b2,Bacteria
WP_242876950.1@GCF_900101495.1_394_490,#0173b2,Bacteria
WP_176461739.1@GCF_002270055.1_344_440,#0173b2,Bacteria
DGDX01000006.1_47@GCA_002385665.1_384_480,#0173b2,Bacteria
NLJ65876.1@GCA_012518535.1_384_480,#0173b2,Bacteria
CAAGQJ010000043.1_15@GCA_900772095.1_394_490,#0173b2,Bacteria
OGZ71897.1@GCA_001820255.1_267_362,#0173b2,Bacteria
MBM3206539.1@GCA_016866675.1_251_348,#0173b2,Bacteria
TSC56872.1@GCA_007375675.1_241_338,#0173b2,Bacteria
PWQC01000041.1_16@GCA_003556925.1_240_337,#0173b2,Bacteria
WP_091351426.1@GCF_900111575.1_365_461,#0173b2,Bacteria
HCR42275.1@GCA_003524745.1_244_340,#0173b2,Bacteria
JAENYN010000071.1_3@GCA_016841765.1_196_301,#0173b2,Bacteria
GIN85624.1@GCA_018333075.1_57_159,#0173b2,Bacteria
WP_058002325.1@GCF_017809215.1_57_159,#0173b2,Bacteria
WP_202780269.1@GCF_016772275.1_57_159,#0173b2,Bacteria
WP_057997456.1@GCF_001439915.1_51_153,#0173b2,Bacteria
WP_041580598.1@GCF_000242895.2_59_161,#0173b2,Bacteria
WP_101644961.1@GCF_002863585.1_57_153,#0173b2,Bacteria
SEM11187.1@GCA_900109875.1_23_128,#0173b2,Bacteria
WP_120191833.1@GCF_003610495.1_155_262,#0173b2,Bacteria
WP_231776355.1@GCF_021165735.1_293_392,#0173b2,Bacteria
WP_308267667.1@GCF_021502675.1_344_443,#0173b2,Bacteria
WP_235051749.1@GCF_021502675.1_289_388,#0173b2,Bacteria
WP_142007118.1@GCF_006716095.1_323_421,#0173b2,Bacteria
JABXJS010000088.1_2@GCA_013538855.1_191_284,#0173b2,Bacteria
JABXJS010000088.1_7@GCA_013538855.1_179_273,#0173b2,Bacteria
JABXJS010000284.1_25@GCA_013538855.1_195_290,#0173b2,Bacteria
WP_211288580.1@GCF_001921215.1_199_294,#0173b2,Bacteria
WP_184792637.1@GCF_014202425.1_190_285,#0173b2,Bacteria
WP_038045055.1@GCF_000427905.1_192_286,#0173b2,Bacteria
WP_142000040.1@GCF_006715045.1_199_295,#0173b2,Bacteria
WP_216213395.1@GCF_018885265.1_179_273,#0173b2,Bacteria
WP_245789016.1@GCF_900111885.1_171_267,#0173b2,Bacteria
WP_205122743.1@GCF_016907715.1_182_279,#0173b2,Bacteria
HIW63223.1@GCA_019113825.1_210_307,#0173b2,Bacteria
WP_253774957.1@GCF_024171785.1_185_279,#0173b2,Bacteria
WP_112266330.1@GCF_003265345.1_184_278,#0173b2,Bacteria
WP_089927841.1@GCF_900111005.1_187_281,#0173b2,Bacteria
WP_054046662.1@GCF_900070365.1_197_293,#0173b2,Bacteria
WP_221463286.1@GCF_014203735.1_191_283,#0173b2,Bacteria
HIV58468.1@GCA_019112895.1_191_285,#0173b2,Bacteria
MBE6713276.1@GCA_015065325.1_113_225,#0173b2,Bacteria
CP029378.1_4831@GCA_003268675.1_88_190,#0173b2,Bacteria
WP_030119021.1@GCF_000717645.1_90_192,#0173b2,Bacteria
WP_190008235.1@GCF_014650675.1_80_182,#0173b2,Bacteria
WP_003949757.1@GCF_000719955.1_74_176,#0173b2,Bacteria
WP_093349720.1@GCF_900108315.1_77_179,#0173b2,Bacteria
WP_017535360.1@GCF_000341225.1_77_179,#0173b2,Bacteria
WP_017545018.1@GCF_000341265.1_75_177,#0173b2,Bacteria
WP_017577549.1@GCF_000340965.1_77_182,#0173b2,Bacteria
WP_182316634.1@GCF_014083985.1_43_144,#0173b2,Bacteria
UPK73241.1@GCA_023100825.1_75_177,#0173b2,Bacteria
MQA25711.1@GCA_009380105.1_77_179,#0173b2,Bacteria
WP_245812505.1@GCF_001921215.1_48_150,#0173b2,Bacteria
WP_184813105.1@GCF_014203735.1_69_171,#0173b2,Bacteria
WP_138381655.1@GCF_005862235.1_65_167,#0173b2,Bacteria
WP_197319873.1@GCF_015910535.1_75_177,#0173b2,Bacteria
WP_005438807.1@GCF_000231055.2_75_177,#0173b2,Bacteria
WP_253858178.1@GCF_024171735.1_79_180,#0173b2,Bacteria
WP_308216685.1@GCF_024648885.1_73_174,#0173b2,Bacteria
WP_253830987.1@GCF_024171865.1_79_180,#0173b2,Bacteria
WP_051757434.1@GCF_000719975.1_58_159,#0173b2,Bacteria
WP_075845384.1@GCF_001942305.1_67_168,#0173b2,Bacteria
WP_188550770.1@GCF_014639315.1_74_175,#0173b2,Bacteria
HIW63373.1@GCA_019113825.1_60_168,#0173b2,Bacteria
WP_142042995.1@GCF_006716355.1_59_167,#0173b2,Bacteria
WP_212823541.1@GCF_018324255.1_64_173,#0173b2,Bacteria
DLCS01000191.1_13@GCA_002480735.1_385_481,#0173b2,Bacteria
WP_136831096.1@GCF_005116465.1_386_482,#0173b2,Bacteria
WP_126411060.1@GCF_005280205.1_386_482,#0173b2,Bacteria
WP_256521906.1@GCF_024189315.1_175_271,#0173b2,Bacteria
WP_101226266.1@GCF_002835735.1_386_482,#0173b2,Bacteria
WP_224936996.1@GCF_020171845.1_387_483,#0173b2,Bacteria
WP_243298998.1@GCF_022808645.1_388_484,#0173b2,Bacteria
WP_230497298.1@GCF_917563885.1_386_482,#0173b2,Bacteria
WP_040206714.1@GCF_000612625.1_381_477,#0173b2,Bacteria
WP_214997468.1@GCF_018613065.1_372_468,#0173b2,Bacteria
WP_163251992.1@GCF_010975035.1_381_477,#0173b2,Bacteria
QPQ33724.1@GCA_015999545.1_385_481,#0173b2,Bacteria
WP_062107937.1@GCF_001375535.1_376_472,#0173b2,Bacteria
WP_077215193.1@GCF_900156875.1_371_467,#0173b2,Bacteria
WP_003351601.1@GCF_000262755.1_384_480,#0173b2,Bacteria
MBO8175861.1@GCA_017656295.1_389_485,#0173b2,Bacteria
WP_048827511.1@GCF_000821085.1_386_482,#0173b2,Bacteria
WP_118921171.1@GCF_003515685.1_386_482,#0173b2,Bacteria
WP_053368602.1@GCF_001273955.1_384_480,#0173b2,Bacteria
WP_059171632.1@GCF_001510665.1_384_480,#0173b2,Bacteria
WP_095247395.1@GCF_002272245.1_384_480,#0173b2,Bacteria
WP_203553884.1@GCF_016879755.1_376_472,#0173b2,Bacteria
WP_061793143.1@GCF_001591465.1_390_486,#0173b2,Bacteria
WP_250801491.1@GCF_023657595.1_390_486,#0173b2,Bacteria
WP_159863611.1@GCF_009849585.1_390_486,#0173b2,Bacteria
WP_113885494.1@GCF_004366035.1_390_486,#0173b2,Bacteria
WP_243506391.1@GCF_022811925.1_390_486,#0173b2,Bacteria
WP_097678005.1@GCF_900111815.1_387_483,#0173b2,Bacteria
WP_051989216.1@GCF_000751775.1_389_485,#0173b2,Bacteria
MCA1032283.1@GCA_020171895.1_384_480,#0173b2,Bacteria
WP_119710411.1@GCF_003586445.1_389_485,#0173b2,Bacteria
WP_191782846.1@GCF_014837155.1_375_471,#0173b2,Bacteria
WP_245823442.1@GCF_002019635.1_380_476,#0173b2,Bacteria
WP_279326105.1@GCF_022808615.1_269_365,#0173b2,Bacteria
WP_053478326.1@GCF_001420595.1_389_485,#0173b2,Bacteria
WP_246569968.1@GCF_019093865.1_372_468,#0173b2,Bacteria
WP_236337899.1@GCF_021608225.1_393_490,#0173b2,Bacteria
WP_163180636.1@GCF_011008845.1_371_467,#0173b2,Bacteria
WP_272495825.1@GCF_023036475.1_366_462,#0173b2,Bacteria
WP_204202333.1@GCF_016890225.1_363_459,#0173b2,Bacteria
WP_026908446.1@GCF_000482485.1_390_486,#0173b2,Bacteria
WP_042147722.1@GCF_000577245.1_391_487,#0173b2,Bacteria
WP_246521284.1@GCF_018310345.1_368_464,#0173b2,Bacteria
WP_226376808.1@GCF_010993955.1_376_473,#0173b2,Bacteria
WP_113868084.1@GCF_003315295.1_387_484,#0173b2,Bacteria
WP_153402970.1@GCF_009498735.1_371_468,#0173b2,Bacteria
WP_044157047.1@GCF_010092505.1_401_497,#0173b2,Bacteria
WP_093136907.1@GCF_900111405.1_412_509,#0173b2,Bacteria
WP_176222132.1@GCF_900178005.1_368_465,#0173b2,Bacteria
MBO8155656.1@GCA_017656265.1_386_482,#0173b2,Bacteria
WP_132371326.1@GCF_004342905.1_376_472,#0173b2,Bacteria
WP_228550144.1@GCF_009649735.1_231_327,#0173b2,Bacteria
WP_174497383.1@GCF_014207435.1_405_501,#0173b2,Bacteria
WP_232306037.1@GCF_000775615.1_168_264,#0173b2,Bacteria
WP_255688840.1@GCF_021129245.1_172_268,#0173b2,Bacteria
WP_090869278.1@GCF_900111445.1_386_482,#0173b2,Bacteria
WP_072889332.1@GCF_900129485.1_391_487,#0173b2,Bacteria
SKSA01000045.1_1@GCA_007118195.1_401_497,#0173b2,Bacteria
WP_078556366.1@GCF_002019795.1_395_491,#0173b2,Bacteria
WP_096186058.1@GCF_002335745.1_381_477,#0173b2,Bacteria
WP_051314970.1@GCF_000429705.1_376_472,#0173b2,Bacteria
WP_183163895.1@GCF_003710255.1_380_476,#0173b2,Bacteria
WP_096437978.1@GCF_002352765.1_388_484,#0173b2,Bacteria
WP_090893059.1@GCF_900107275.1_393_489,#0173b2,Bacteria
WP_217064797.1@GCF_019042215.1_391_487,#0173b2,Bacteria
WP_176371535.1@GCF_002153425.1_376_472,#0173b2,Bacteria
WP_129077323.1@GCF_004116265.1_404_500,#0173b2,Bacteria
WP_217222205.1@GCF_019039105.1_401_497,#0173b2,Bacteria
WP_051556707.1@GCF_000621445.1_400_496,#0173b2,Bacteria
WP_013916565.1@GCF_000250655.1_365_460,#0173b2,Bacteria
WP_068621591.1@GCF_900086655.1_381_476,#0173b2,Bacteria
WP_046232660.1@GCF_000971975.1_424_518,#0173b2,Bacteria
WP_099517893.1@GCF_002741035.1_425_519,#0173b2,Bacteria
MBO2480114.1@GCA_017577895.1_385_481,#0173b2,Bacteria
WP_169359809.1@GCF_012843435.1_390_486,#0173b2,Bacteria
WP_015011092.1@GCF_000307165.1_381_477,#0173b2,Bacteria
WP_302328444.1@GCF_024259515.1_298_394,#0173b2,Bacteria
WP_209810368.1@GCF_017873965.1_389_485,#0173b2,Bacteria
MBN1582478.1@GCA_016929205.1_294_391,#0173b2,Bacteria
MCB0882321.1@GCA_020438485.1_112_208,#0173b2,Bacteria
WP_069642465.1@GCF_001730225.1_462_558,#0173b2,Bacteria
WP_069700680.1@GCF_001742305.1_547_643,#0173b2,Bacteria
MBE7013724.1@GCA_015068525.1_428_524,#0173b2,Bacteria
MBE7020819.1@GCA_015068665.1_433_529,#0173b2,Bacteria
CAKRUL010000134.1_3@GCA_934403665.1_397_493,#0173b2,Bacteria
WP_177691021.1@GCF_018918095.1_399_495,#0173b2,Bacteria
MBE7018655.1@GCA_015068645.1_389_485,#0173b2,Bacteria
LFSJ01000017.1_9@GCA_001512695.1_356_452,#0173b2,Bacteria
MPOT01000037.1_34@GCA_001896545.1_359_455,#0173b2,Bacteria
WP_013779626.1@GCF_000328765.2_359_455,#0173b2,Bacteria
