DATASET_COLORSTRIP
SEPARATOR COMMA
DATASET_LABEL,Domain
COLOR,#d55e00
COLOR_BRANCHES,1
SHOW_STRIP_LABELS,0
STRIP_LABEL_COLOR,#ffffff
LEGEND_TITLE,Domain
JAEWMV010000179.1_20@GCA_023393045.1_190_246,#0173b2,Bacteria
OQA72370.1@GCA_002069725.1_201_257,#0173b2,Bacteria
MBE5785548.1@GCA_015056105.1_215_271,#0173b2,Bacteria
WP_249280733.1@GCF_014384805.1_221_277,#0173b2,Bacteria
LT700187.1_1999@GCA_900155415.1_200_257,#0173b2,Bacteria
MBE5759694.1@GCA_015056045.1_233_290,#0173b2,Bacteria
JAEYKI010000008.1_463@GCA_023408315.1_190_247,#0173b2,Bacteria
MBS7262643.1@GCA_018385275.1_202_261,#0173b2,Bacteria
LT700187.1_1999@GCA_900155415.1_129_187,#0173b2,Bacteria
JAEYKI010000008.1_463@GCA_023408315.1_118_176,#0173b2,Bacteria
WP_163970297.1@GCF_010993955.1_465_521,#0173b2,Bacteria
WP_168733754.1@GCF_009720625.1_412_470,#0173b2,Bacteria
HHX33237.1@GCA_012841465.1_12_69,#0173b2,Bacteria
MBE5759694.1@GCA_015056045.1_161_219,#0173b2,Bacteria
UQRU01000008.1_3@GCA_900543475.1_379_434,#0173b2,Bacteria
EZH66265.1@GCA_012970285.1_204_261,#0173b2,Bacteria
WP_042414668.1@GCF_000698125.1_47_104,#0173b2,Bacteria
WP_139184740.1@GCF_900099605.1_224_281,#0173b2,Bacteria
WP_170841179.1@GCF_900115625.1_219_276,#0173b2,Bacteria
WP_139184740.1@GCF_900099605.1_139_196,#0173b2,Bacteria
WP_051288156.1@GCF_000429725.1_229_286,#0173b2,Bacteria
WP_105958883.1@GCF_002993335.1_294_351,#0173b2,Bacteria
WP_105958883.1@GCF_002993335.1_385_442,#0173b2,Bacteria
WP_105958883.1@GCF_002993335.1_482_539,#0173b2,Bacteria
WP_170841179.1@GCF_900115625.1_134_191,#0173b2,Bacteria
WP_105958883.1@GCF_002993335.1_208_265,#0173b2,Bacteria
WP_051263197.1@GCF_000430685.1_44_101,#0173b2,Bacteria
WP_188495995.1@GCF_014639255.1_46_103,#0173b2,Bacteria
WP_079475155.1@GCF_002265875.1_69_126,#0173b2,Bacteria
WP_091614206.1@GCF_900106595.1_69_126,#0173b2,Bacteria
ONCV01000014.1_22@GCA_900316415.1_81_138,#0173b2,Bacteria
WP_159786186.1@GCF_009818105.1_427_484,#0173b2,Bacteria
HHY83574.1@GCA_012842605.1_33_90,#0173b2,Bacteria
LFTC01000066.1_37@GCA_001512915.1_33_90,#0173b2,Bacteria
WP_276576322.1@GCF_023838525.1_3_60,#0173b2,Bacteria
WP_276576320.1@GCF_023838525.1_33_90,#0173b2,Bacteria
USEE01000038.1_1@GCA_900553645.1_354_411,#0173b2,Bacteria
USEE01000038.1_1@GCA_900553645.1_805_862,#0173b2,Bacteria
USEE01000038.1_1@GCA_900553645.1_508_565,#0173b2,Bacteria
USEE01000038.1_1@GCA_900553645.1_583_640,#0173b2,Bacteria
USEE01000038.1_1@GCA_900553645.1_881_938,#0173b2,Bacteria
USEE01000038.1_1@GCA_900553645.1_731_788,#0173b2,Bacteria
USEE01000038.1_1@GCA_900553645.1_430_487,#0173b2,Bacteria
USEE01000038.1_1@GCA_900553645.1_657_714,#0173b2,Bacteria
WP_071934168.1@GCF_000153045.1_129_185,#0173b2,Bacteria
DGDN01000117.1_10@GCA_002385465.1_43_100,#0173b2,Bacteria
AEW03707.1@GCA_000237975.1_41_98,#0173b2,Bacteria
JAJZBJ010000092.1_10@GCA_021798975.1_25_82,#0173b2,Bacteria
JAJZZA010000057.1_12@GCA_021797825.1_40_97,#0173b2,Bacteria
WP_169101071.1@GCF_012933365.1_40_97,#0173b2,Bacteria
PSR32851.1@GCA_003023695.1_46_103,#0173b2,Bacteria
WP_073344851.1@GCF_900129075.1_32_89,#0173b2,Bacteria
WP_125906311.1@GCF_003944835.1_52_109,#0173b2,Bacteria
CAJYDM010000002.1_236@GCA_913757435.1_119_176,#0173b2,Bacteria
CAJYDM010000002.1_236@GCA_913757435.1_50_107,#0173b2,Bacteria
WP_231093666.1@GCF_021049245.1_203_260,#0173b2,Bacteria
CAIOAT010000018.1_11@GCA_903856085.1_282_339,#0173b2,Bacteria
JAKLIQ010000011.1_38@GCA_022709525.1_283_340,#0173b2,Bacteria
MBU9888654.1@GCA_019052695.1_152_209,#0173b2,Bacteria
MBI4394685.1@GCA_016206955.1_270_327,#0173b2,Bacteria
WP_051288156.1@GCF_000429725.1_137_195,#0173b2,Bacteria
WP_105958883.1@GCF_002993335.1_126_184,#0173b2,Bacteria
WP_110610086.1@GCF_003226325.1_146_204,#0173b2,Bacteria
WP_012960524.1@GCF_000005825.2_195_252,#0173b2,Bacteria
WP_022629221.1@GCF_000474275.2_196_253,#0173b2,Bacteria
EZH66265.1@GCA_012970285.1_32_90,#0173b2,Bacteria
EZH66267.1@GCA_012970285.1_41_99,#0173b2,Bacteria
WP_139184740.1@GCF_900099605.1_42_100,#0173b2,Bacteria
MBS7262643.1@GCA_018385275.1_109_166,#0173b2,Bacteria
MBS7262643.1@GCA_018385275.1_33_90,#0173b2,Bacteria
JAEYKI010000008.1_463@GCA_023408315.1_36_93,#0173b2,Bacteria
MBN8210704.1@GCA_017303315.1_35_93,#0173b2,Bacteria
WP_136947060.1@GCF_005144865.1_35_93,#0173b2,Bacteria
WP_048311682.1@GCF_001039475.1_35_93,#0173b2,Bacteria
WP_194218743.1@GCF_015234585.1_35_93,#0173b2,Bacteria
WP_226655360.1@GCF_020524165.1_35_93,#0173b2,Bacteria
WP_098445066.1@GCF_002563635.1_35_93,#0173b2,Bacteria
WP_224596529.1@GCF_020165985.1_35_93,#0173b2,Bacteria
WP_159785067.1@GCF_009818105.1_35_93,#0173b2,Bacteria
WP_224882097.1@GCF_020171785.1_35_93,#0173b2,Bacteria
WP_263622832.1@GCF_020171805.1_35_93,#0173b2,Bacteria
WP_138126553.1@GCF_005747095.1_35_93,#0173b2,Bacteria
WP_235213150.1@GCF_000292245.2_44_102,#0173b2,Bacteria
WP_028398786.1@GCF_000504165.1_110_167,#0173b2,Bacteria
HHV95959.1@GCA_012840075.1_1_58,#0173b2,Bacteria
JAEXRW010000030.1_23@GCA_023454175.1_38_95,#0173b2,Bacteria
LFSC01000047.1_17@GCA_001512505.1_38_95,#0173b2,Bacteria
JAEXSP010000030.1_26@GCA_023453795.1_40_96,#0173b2,Bacteria
JAEWSG010000039.1_38@GCA_023398495.1_38_95,#0173b2,Bacteria
WP_028398786.1@GCF_000504165.1_34_91,#0173b2,Bacteria
WP_028413887.1@GCF_009497655.1_34_91,#0173b2,Bacteria
WP_045291322.1@GCF_000956595.1_34_91,#0173b2,Bacteria
WP_034653147.1@GCF_000832985.1_34_91,#0173b2,Bacteria
WP_093053193.1@GCF_900111295.1_34_91,#0173b2,Bacteria
WP_110938831.1@GCF_002886185.1_34_91,#0173b2,Bacteria
WP_028398786.1@GCF_000504165.1_191_248,#0173b2,Bacteria
WP_223260191.1@GCF_000832985.1_6_63,#0173b2,Bacteria
WP_237758575.1@GCF_000956595.1_5_62,#0173b2,Bacteria
WP_223260191.1@GCF_000832985.1_87_144,#0173b2,Bacteria
WP_237758575.1@GCF_000956595.1_86_143,#0173b2,Bacteria
WP_028413887.1@GCF_009497655.1_109_166,#0173b2,Bacteria
WP_045291322.1@GCF_000956595.1_109_166,#0173b2,Bacteria
WP_034653147.1@GCF_000832985.1_109_166,#0173b2,Bacteria
WP_110610086.1@GCF_003226325.1_42_100,#0173b2,Bacteria
WP_110521570.1@GCF_003226345.1_41_99,#0173b2,Bacteria
JAENYN010000071.1_3@GCA_016841765.1_35_93,#0173b2,Bacteria
JAEWQS010000078.1_31@GCA_023399095.1_38_95,#0173b2,Bacteria
LT700187.1_1999@GCA_900155415.1_36_93,#0173b2,Bacteria
MBE5759694.1@GCA_015056045.1_71_127,#0173b2,Bacteria
WP_012960524.1@GCF_000005825.2_35_93,#0173b2,Bacteria
WP_022629221.1@GCF_000474275.2_35_93,#0173b2,Bacteria
WP_052002177.1@GCF_000513095.1_41_99,#0173b2,Bacteria
WP_216829911.1@GCF_019024285.1_41_99,#0173b2,Bacteria
WP_116555720.1@GCF_003097615.1_40_98,#0173b2,Bacteria
WP_159786186.1@GCF_009818105.1_40_98,#0173b2,Bacteria
WP_034632102.1@GCF_000787375.1_41_99,#0173b2,Bacteria
WP_134228876.1@GCF_004376175.1_42_100,#0173b2,Bacteria
MBR3750470.1@GCA_017516345.1_258_315,#0173b2,Bacteria
MBR3750470.1@GCA_017516345.1_346_403,#0173b2,Bacteria
NLG37874.1@GCA_012515725.1_75_132,#0173b2,Bacteria
JAEYRV010000043.1_71@GCA_023435305.1_37_94,#0173b2,Bacteria
JAEZYU010000014.1_41@GCA_023418915.1_36_93,#0173b2,Bacteria
JAEYRV010000063.1_20@GCA_023435305.1_38_95,#0173b2,Bacteria
WP_051288156.1@GCF_000429725.1_419_476,#0173b2,Bacteria
WP_105958883.1@GCF_002993335.1_559_616,#0173b2,Bacteria
WP_110610086.1@GCF_003226325.1_353_410,#0173b2,Bacteria
NLG37874.1@GCA_012515725.1_4_62,#0173b2,Bacteria
WP_116555720.1@GCF_003097615.1_302_359,#0173b2,Bacteria
WP_034632102.1@GCF_000787375.1_232_289,#0173b2,Bacteria
WP_235213150.1@GCF_000292245.2_239_296,#0173b2,Bacteria
WP_110521570.1@GCF_003226345.1_305_362,#0173b2,Bacteria
EZH66267.1@GCA_012970285.1_307_364,#0173b2,Bacteria
WP_052398785.1@GCF_000698145.1_77_134,#0173b2,Bacteria
WP_170841179.1@GCF_900115625.1_307_364,#0173b2,Bacteria
WP_139184740.1@GCF_900099605.1_312_369,#0173b2,Bacteria
WP_235213150.1@GCF_000292245.2_139_196,#0173b2,Bacteria
WP_102346475.1@GCF_900240995.1_49_106,#0173b2,Bacteria
EZH66265.1@GCA_012970285.1_115_172,#0173b2,Bacteria
EZH66267.1@GCA_012970285.1_127_184,#0173b2,Bacteria
WP_034632102.1@GCF_000787375.1_136_193,#0173b2,Bacteria
WP_052002177.1@GCF_000513095.1_135_192,#0173b2,Bacteria
WP_134228876.1@GCF_004376175.1_131_188,#0173b2,Bacteria
WP_216829911.1@GCF_019024285.1_137_194,#0173b2,Bacteria
WP_159786186.1@GCF_009818105.1_345_402,#0173b2,Bacteria
WP_216829911.1@GCF_019024285.1_244_301,#0173b2,Bacteria
CALWBZ010000106.1_20@GCA_944376225.1_197_254,#0173b2,Bacteria
MBQ7917079.1@GCA_017467985.1_193_250,#0173b2,Bacteria
WP_151620124.1@GCF_008933955.1_113_170,#0173b2,Bacteria
WP_153725214.1@GCF_009649955.1_113_170,#0173b2,Bacteria
WP_051263197.1@GCF_000430685.1_121_178,#0173b2,Bacteria
QUL98658.1@GCA_018208355.1_43_100,#0173b2,Bacteria
WP_011344548.1@GCF_000012865.1_7_64,#0173b2,Bacteria
WP_075865006.1@GCF_001950325.1_7_64,#0173b2,Bacteria
WP_188497655.1@GCF_014639255.1_222_279,#0173b2,Bacteria
WP_051288156.1@GCF_000429725.1_331_388,#0173b2,Bacteria
WP_110610086.1@GCF_003226325.1_265_322,#0173b2,Bacteria
HHY83574.1@GCA_012842605.1_120_177,#0173b2,Bacteria
HHY83574.1@GCA_012842605.1_204_261,#0173b2,Bacteria
HHY83574.1@GCA_012842605.1_318_375,#0173b2,Bacteria
WP_052013012.1@GCF_000513135.1_159_215,#0173b2,Bacteria
CAJUOQ010000003.1_44@GCA_910588235.1_191_254,#0173b2,Bacteria
WP_237418657.1@GCF_009856355.1_245_308,#0173b2,Bacteria
CAJUOQ010000003.1_44@GCA_910588235.1_285_348,#0173b2,Bacteria
WP_246879899.1@GCF_017939705.1_147_203,#0173b2,Bacteria
CAAGFE010000024.1_8@GCA_900769075.1_74_131,#0173b2,Bacteria
MBQ8080953.1@GCA_017469085.1_75_132,#0173b2,Bacteria
MBE5804690.1@GCA_015056415.1_72_129,#0173b2,Bacteria
JAEYSJ010000211.1_19@GCA_023434855.1_35_92,#0173b2,Bacteria
DDHB01000076.1_11@GCA_002337925.1_44_101,#0173b2,Bacteria
JALHDB010000001.1_664@GCA_022840825.1_40_97,#0173b2,Bacteria
MCE5285065.1@GCA_021372375.1_38_95,#0173b2,Bacteria
MBP2640165.1@GCA_017889545.1_47_104,#0173b2,Bacteria
JAEZJM010000021.1_290@GCA_023415775.1_34_91,#0173b2,Bacteria
JAHDOI010000064.1_53@GCA_018434945.1_35_92,#0173b2,Bacteria
JALHDI010000096.1_9@GCA_022839045.1_34_91,#0173b2,Bacteria
MBP2651029.1@GCA_017889625.1_34_91,#0173b2,Bacteria
OPX93362.1@GCA_002067205.1_34_91,#0173b2,Bacteria
WP_248285799.1@GCF_022410535.1_5_62,#0173b2,Bacteria
OPY57871.1@GCA_002067965.1_116_173,#0173b2,Bacteria
OPY57871.1@GCA_002067965.1_33_90,#0173b2,Bacteria
NMC33307.1@GCA_012798135.1_35_92,#0173b2,Bacteria
WP_007934615.1@GCF_000271485.2_36_93,#0173b2,Bacteria
WP_090938062.1@GCF_900114615.1_36_93,#0173b2,Bacteria
JAEZVB010000047.1_12@GCA_023443285.1_39_96,#0173b2,Bacteria
MBP2635442.1@GCA_017889705.1_39_96,#0173b2,Bacteria
WP_021167497.1@GCF_000445445.1_39_96,#0173b2,Bacteria
WP_186451173.1@GCF_007830295.1_39_96,#0173b2,Bacteria
WP_169717831.1@GCF_002257705.1_39_96,#0173b2,Bacteria
WP_093691677.1@GCF_900102435.1_37_94,#0173b2,Bacteria
WP_091744039.1@GCF_900110485.1_35_92,#0173b2,Bacteria
WP_149733598.1@GCF_900141835.1_35_92,#0173b2,Bacteria
WP_156318889.1@GCF_001298735.1_35_92,#0173b2,Bacteria
CACWLY010000017.1_15@GCA_902761825.1_159_216,#0173b2,Bacteria
MBQ9196823.1@GCA_017464225.1_159_216,#0173b2,Bacteria
CACWLY010000017.1_15@GCA_902761825.1_76_132,#0173b2,Bacteria
MBQ9196823.1@GCA_017464225.1_75_132,#0173b2,Bacteria
HHU02641.1@GCA_012837835.1_69_125,#0173b2,Bacteria
CADBNX010000175.1_12@GCA_902796115.1_79_136,#0173b2,Bacteria
CAAGFE010000024.1_8@GCA_900769075.1_153_209,#0173b2,Bacteria
MBR4501252.1@GCA_017524725.1_113_170,#0173b2,Bacteria
MBQ2953577.1@GCA_017410455.1_85_142,#0173b2,Bacteria
CADCQZ010000041.1_6@GCA_902803675.1_83_140,#0173b2,Bacteria
MBR3838956.1@GCA_017517275.1_212_269,#0173b2,Bacteria
MCL6517720.1@GCA_023511815.1_40_97,#0173b2,Bacteria
QSZ27998.1@GCA_017357865.1_32_89,#0173b2,Bacteria
WP_014758197.1@GCF_009905255.1_32_89,#0173b2,Bacteria
WP_041592062.1@GCF_000189775.2_35_92,#0173b2,Bacteria
WP_045411633.1@GCF_000747665.1_35_92,#0173b2,Bacteria
WP_085112246.1@GCF_002102475.1_32_89,#0173b2,Bacteria
WP_073344851.1@GCF_900129075.1_123_180,#0173b2,Bacteria
MBI3726618.1@GCA_016200955.1_38_95,#0173b2,Bacteria
WP_021298460.1@GCF_017329615.1_36_93,#0173b2,Bacteria
WP_026975966.1@GCF_000429525.1_38_95,#0173b2,Bacteria
WP_206922078.1@GCF_017329615.1_37_94,#0173b2,Bacteria
MCL6515138.1@GCA_023511725.1_140_197,#0173b2,Bacteria
MCL6515138.1@GCA_023511725.1_246_303,#0173b2,Bacteria
WP_051374966.1@GCF_000472905.1_160_217,#0173b2,Bacteria
WP_245578137.1@GCF_000430585.1_127_184,#0173b2,Bacteria
WP_245629028.1@GCF_001552255.1_73_130,#0173b2,Bacteria
WP_245632833.1@GCF_001552655.1_79_136,#0173b2,Bacteria
WP_051374966.1@GCF_000472905.1_48_105,#0173b2,Bacteria
WP_051321773.1@GCF_000429525.1_40_97,#0173b2,Bacteria
WP_066190350.1@GCF_900086715.1_410_467,#0173b2,Bacteria
WP_083517297.1@GCF_001552255.1_50_107,#0173b2,Bacteria
WP_245578137.1@GCF_000430585.1_4_61,#0173b2,Bacteria
WP_066190350.1@GCF_900086715.1_13_70,#0173b2,Bacteria
WP_015693624.1@GCF_000250635.1_10_66,#0173b2,Bacteria
WP_209121494.1@GCF_017745675.1_186_243,#0173b2,Bacteria
JAMOAB010000066.1_4@GCA_023621995.1_154_211,#0173b2,Bacteria
WP_085522192.1@GCF_900178005.1_120_177,#0173b2,Bacteria
CALWDW010000038.1_22@GCA_944376795.1_138_195,#0173b2,Bacteria
URJN01000062.1_2@GCA_900548125.1_181_238,#0173b2,Bacteria
WP_089961228.1@GCF_900102075.1_159_216,#0173b2,Bacteria
WP_245530661.1@GCF_000024285.1_63_120,#0173b2,Bacteria
WP_066190350.1@GCF_900086715.1_329_386,#0173b2,Bacteria
WP_066190350.1@GCF_900086715.1_251_308,#0173b2,Bacteria
CAIVRH010000038.1_97@GCA_903908285.1_7_64,#0173b2,Bacteria
MCD6261999.1@GCA_021163815.1_7_64,#0173b2,Bacteria
JAERSW010000091.1_19@GCA_016845305.1_13_70,#0173b2,Bacteria
DBQQ01000006.1_201@GCA_002305315.1_419_476,#0173b2,Bacteria
HBV86432.1@GCA_003513495.1_24_81,#0173b2,Bacteria
WP_073031979.1@GCF_900129935.1_24_81,#0173b2,Bacteria
WP_135379944.1@GCF_004766055.1_24_81,#0173b2,Bacteria
WP_252471631.1@GCF_023897015.1_24_81,#0173b2,Bacteria
WP_014185824.1@GCF_000235605.1_31_88,#0173b2,Bacteria
WP_014794003.1@GCF_000243155.2_34_91,#0173b2,Bacteria
WP_072774331.1@GCF_900143285.1_34_91,#0173b2,Bacteria
KLU58936.1@GCA_001029295.1_62_119,#0173b2,Bacteria
WP_038529997.1@GCF_000478825.2_175_229,#0173b2,Bacteria
WP_193708416.1@GCF_009362815.1_12_67,#0173b2,Bacteria
PWFH01000053.1_31@GCA_003553795.1_17_74,#0173b2,Bacteria
SLNF01000219.1_7@GCA_007133145.1_17_74,#0173b2,Bacteria
JADGPI010000109.1_2@GCA_017882525.1_8_69,#0173b2,Bacteria
MBS3941522.1@GCA_018335555.1_8_65,#0173b2,Bacteria
MBW3657119.1@GCA_019348115.1_8_65,#0173b2,Bacteria
PWLR01000253.1_9@GCA_003558435.1_127_184,#0173b2,Bacteria
WP_238443013.1@GCF_019798055.1_9_66,#0173b2,Bacteria
LSIG01000165.1_110@GCA_001556125.1_1_54,#0173b2,Bacteria
WP_239346691.1@GCF_917627385.1_201_256,#0173b2,Bacteria
WP_081863988.1@GCF_000718085.1_143_200,#0173b2,Bacteria
CAIVGN010000055.1_18@GCA_903905455.1_105_162,#0173b2,Bacteria
VFKJ01000073.1_5@GCA_009885595.1_103_159,#0173b2,Bacteria
CAIVPQ010000179.1_14@GCA_903907835.1_10_74,#0173b2,Bacteria
VFKC01000099.1_32@GCA_009885745.1_10_74,#0173b2,Bacteria
PMKX01000024.1_14@GCA_003158705.1_8_67,#0173b2,Bacteria
RJQ32862.1@GCA_003599235.1_8_65,#0173b2,Bacteria
HBS71277.1@GCA_003511885.1_296_353,#0173b2,Bacteria
HBS71277.1@GCA_003511885.1_392_449,#0173b2,Bacteria
WP_305069157.1@GCF_024178385.1_412_469,#0173b2,Bacteria
WP_305069157.1@GCF_024178385.1_296_353,#0173b2,Bacteria
WP_190964106.1@GCF_014698035.1_8_65,#0173b2,Bacteria
MBL8263404.1@GCA_016789405.1_226_288,#0173b2,Bacteria
MBL8263404.1@GCA_016789405.1_481_543,#0173b2,Bacteria
WP_126984652.1@GCF_003994255.1_90_146,#0173b2,Bacteria
WP_170144561.1@GCF_003386075.1_351_408,#0173b2,Bacteria
NLJ64099.1@GCA_012518615.1_116_172,#0173b2,Bacteria
WP_052596083.1@GCF_000724545.1_2_58,#0173b2,Bacteria
NLM95088.1@GCA_012522085.1_36_92,#0173b2,Bacteria
WP_203366152.1@GCF_016820655.1_286_342,#0173b2,Bacteria
SKOL01000562.1_2@GCA_007120055.1_52_109,#0173b2,Bacteria
SKSA01000318.1_17@GCA_007118195.1_51_109,#0173b2,Bacteria
WP_129079197.1@GCF_004116265.1_52_109,#0173b2,Bacteria
WP_172330376.1@GCF_013184745.1_201_258,#0173b2,Bacteria
JAEZSC010000157.1_8@GCA_023422005.1_438_494,#0173b2,Bacteria
JAEWRW010000053.1_66@GCA_023398815.1_215_273,#0173b2,Bacteria
CAIZGR010000436.1_13@GCA_903932535.1_196_253,#0173b2,Bacteria
NLI61483.1@GCA_012518075.1_18_74,#0173b2,Bacteria
CAIVGN010000055.1_18@GCA_903905455.1_28_85,#0173b2,Bacteria
VFKJ01000073.1_5@GCA_009885595.1_25_82,#0173b2,Bacteria
JAEZSC010000157.1_8@GCA_023422005.1_289_346,#0173b2,Bacteria
MBI5549592.1@GCA_016218885.1_10_67,#0173b2,Bacteria
CAISBR010000013.1_12@GCA_903883645.1_53_110,#0173b2,Bacteria
MSP92605.1@GCA_009692425.1_68_125,#0173b2,Bacteria
MBM3259500.1@GCA_016867265.1_86_143,#0173b2,Bacteria
CAA9472578.1@GCA_902806205.1_100_157,#0173b2,Bacteria
MBA3264190.1@GCA_013813135.1_101_158,#0173b2,Bacteria
MBN1528753.1@GCA_016929195.1_95_151,#0173b2,Bacteria
JAIBJN010000010.1_1@GCA_020029595.1_100_156,#0173b2,Bacteria
TML32708.1@GCA_005883335.1_134_189,#0173b2,Bacteria
TML55096.1@GCA_005884155.1_99_154,#0173b2,Bacteria
DHWI01000195.1_2@GCA_002413095.1_100_156,#0173b2,Bacteria
JADDQZ010000035.1_38@GCA_016781085.1_115_172,#0173b2,Bacteria
TMM23106.1@GCA_005884005.1_102_158,#0173b2,Bacteria
TML78771.1@GCA_005883295.1_103_160,#0173b2,Bacteria
WP_067936413.1@GCF_001552655.1_308_365,#0173b2,Bacteria
WP_074949145.1@GCF_900116805.1_306_363,#0173b2,Bacteria
CAKRWT010000009.1_89@GCA_934418125.1_174_230,#0173b2,Bacteria
MCL6521506.1@GCA_023511835.1_227_284,#0173b2,Bacteria
MBK8731389.1@GCA_016710645.1_59_115,#0173b2,Bacteria
MBK8756374.1@GCA_016710385.1_12_68,#0173b2,Bacteria
JAMWZG010000006.1_52@GCA_024304855.1_160_217,#0173b2,Bacteria
MBO2480341.1@GCA_017577895.1_50_106,#0173b2,Bacteria
MCC8099520.1@GCA_020860385.1_160_217,#0173b2,Bacteria
MCD7919238.1@GCA_021201475.1_176_230,#0173b2,Bacteria
MCD8367935.1@GCA_021205455.1_174_230,#0173b2,Bacteria
WP_156338287.1@GCF_001189295.1_19_74,#0173b2,Bacteria
UQRU01000008.1_3@GCA_900543475.1_443_499,#0173b2,Bacteria
HHX33237.1@GCA_012841465.1_109_166,#0173b2,Bacteria
JAEZSC010000157.1_8@GCA_023422005.1_361_418,#0173b2,Bacteria
DHSB01000084.1_21@GCA_002408385.1_105_161,#0173b2,Bacteria
JAHZBS010000069.1_1@GCA_019423265.1_677_733,#0173b2,Bacteria
JAHZBS010000069.1_1@GCA_019423265.1_772_828,#0173b2,Bacteria
WP_249289823.1@GCF_014384895.1_680_736,#0173b2,Bacteria
JAHZBS010000069.1_1@GCA_019423265.1_860_916,#0173b2,Bacteria
WP_249289823.1@GCF_014384895.1_768_824,#0173b2,Bacteria
DHSB01000084.1_21@GCA_002408385.1_27_83,#0173b2,Bacteria
JAFAFL010000003.1_24@GCA_023423535.1_102_158,#0173b2,Bacteria
JAFAFL010000003.1_24@GCA_023423535.1_24_80,#0173b2,Bacteria
WP_093252083.1@GCF_900103275.1_187_243,#0173b2,Bacteria
WP_207474946.1@GCF_017355265.1_193_249,#0173b2,Bacteria
WP_093252083.1@GCF_900103275.1_251_307,#0173b2,Bacteria
WP_207474947.1@GCF_017355265.1_214_270,#0173b2,Bacteria
WP_094456106.1@GCF_002250565.1_168_224,#0173b2,Bacteria
WP_094456106.1@GCF_002250565.1_232_288,#0173b2,Bacteria
MBL8910787.1@GCA_016792935.1_118_174,#0173b2,Bacteria
MBL8910787.1@GCA_016792935.1_40_96,#0173b2,Bacteria
PZR14524.1@GCA_003243425.1_175_231,#0173b2,Bacteria
PZR14524.1@GCA_003243425.1_24_80,#0173b2,Bacteria
PZR14524.1@GCA_003243425.1_98_154,#0173b2,Bacteria
MBM4378818.1@GCA_016875515.1_0_53,#0173b2,Bacteria
JALHOS010000048.1_6@GCA_022842905.1_108_165,#0173b2,Bacteria
JALHOS010000048.1_6@GCA_022842905.1_27_84,#0173b2,Bacteria
CAAGII010000220.1_35@GCA_900769875.1_167_223,#0173b2,Bacteria
WP_033342086.1@GCF_000717135.1_38_94,#0173b2,Bacteria
MBA2757893.1@GCA_013698385.1_41_97,#0173b2,Bacteria
WP_212823541.1@GCF_018324255.1_205_257,#0173b2,Bacteria
WP_253774957.1@GCF_024171785.1_37_93,#0173b2,Bacteria
JAJPJR010000079.1_2@GCA_021324165.1_4_58,#0173b2,Bacteria
WP_094364233.1@GCF_002250625.1_123_179,#0173b2,Bacteria
WP_183375282.1@GCF_014191425.1_140_196,#0173b2,Bacteria
WP_183375282.1@GCF_014191425.1_59_115,#0173b2,Bacteria
MBA2720192.1@GCA_013698095.1_59_116,#0173b2,Bacteria
MBN9561385.1@GCA_017307285.1_15_71,#0173b2,Bacteria
WP_221048596.1@GCF_019669985.1_196_252,#0173b2,Bacteria
JAEZSC010000157.1_8@GCA_023422005.1_213_271,#0173b2,Bacteria
NBC31147.1@GCA_009909005.1_265_321,#0173b2,Bacteria
WP_002538526.1@GCF_000333895.2_161_218,#0173b2,Bacteria
WP_237674305.1@GCF_022009635.1_9_66,#0173b2,Bacteria
WP_095619243.1@GCF_002286975.1_9_66,#0173b2,Bacteria
CACWOX010000015.1_96@GCA_902762615.1_208_265,#0173b2,Bacteria
ONID01000039.1_14@GCA_900317765.1_161_218,#0173b2,Bacteria
CADECP010000003.1_211@GCA_902825875.1_119_175,#0173b2,Bacteria
PYM26401.1@GCA_003220265.1_1_42,#0173b2,Bacteria
WP_013219405.1@GCF_000143085.1_113_169,#0173b2,Bacteria
JAEZGI010000025.1_15@GCA_023416995.1_46_103,#0173b2,Bacteria
MBA2592301.1@GCA_013697045.1_40_96,#0173b2,Bacteria
WGFF01000052.1_2@GCA_015492355.1_17_74,#0173b2,Bacteria
WP_085113542.1@GCF_002102475.1_194_249,#0173b2,Bacteria
WP_013219405.1@GCF_000143085.1_480_537,#0173b2,Bacteria
WP_077892889.1@GCF_002006355.2_159_216,#0173b2,Bacteria
NLD70774.1@GCA_012513825.1_55_109,#0173b2,Bacteria
PYM26401.1@GCA_003220265.1_74_131,#0173b2,Bacteria
WP_078788045.1@GCF_900167085.1_202_258,#0173b2,Bacteria
WP_138733745.1@GCF_005930495.1_434_491,#0173b2,Bacteria
MCL2593399.1@GCA_009780765.1_204_261,#0173b2,Bacteria
WP_134046106.1@GCF_900115565.1_286_343,#0173b2,Bacteria
WP_003446299.1@GCF_000807255.1_185_242,#0173b2,Bacteria
WP_077893787.1@GCF_002006355.2_199_255,#0173b2,Bacteria
WP_077895577.1@GCF_002006355.2_203_260,#0173b2,Bacteria
WP_010963875.1@GCF_000008765.1_197_253,#0173b2,Bacteria
WP_077892541.1@GCF_002006355.2_191_247,#0173b2,Bacteria
WP_077893916.1@GCF_002006355.2_197_253,#0173b2,Bacteria
WP_010965909.1@GCF_000008765.1_197_254,#0173b2,Bacteria
WP_077894853.1@GCF_002006355.2_201_258,#0173b2,Bacteria
WP_234123436.1@GCF_021432385.1_201_258,#0173b2,Bacteria
WP_231015882.1@GCF_021043395.1_193_250,#0173b2,Bacteria
