target_name,accession,query_name,accession_query,full_evalue,full_score,full_bias,dom_evalue,dom_score,dom_bias,exp,reg,clu,ov,env,dom,rep,inc
JAKAOF010000066.1_5@GCA_021823345.1,GCA_021823345.1,newMurE,-,7.9e-17,74.2,0.0,4.2e-09,48.7,0.0,2.0,2,0,0,2,2,2,2
WP_174682304.1@GCF_013342145.1,GCF_013342145.1,newMurE,-,8e-17,74.2,0.0,3.5e-11,55.6,0.1,2.4,2,0,0,2,2,2,1
WP_076607645.1@GCF_900156475.1,GCF_900156475.1,newMurE,-,8e-17,74.1,0.0,1.7e-10,53.3,0.1,2.3,2,0,0,2,2,2,1
WP_166040743.1@GCF_011440375.1,GCF_011440375.1,newMurE,-,8.3e-17,74.1,0.0,1.2e-10,53.8,0.0,2.3,2,0,0,2,2,2,1
JAFNFQ010000047.1_31@GCA_017885655.1,GCA_017885655.1,newMurE,-,8.6e-17,74.0,0.0,7.9e-10,51.1,0.0,2.0,2,0,0,2,2,2,2
WP_188785288.1@GCF_014646875.1,GCF_014646875.1,newMurE,-,8.9e-17,74.0,0.0,4.1e-11,55.3,0.0,2.2,2,0,0,2,2,2,1
HIH78255.1@GCA_013329575.1,GCA_013329575.1,newMurE,-,8.9e-17,74.0,0.2,1e-16,73.8,0.2,1.0,1,0,0,1,1,1,1
WP_115795232.1@GCF_003369835.1,GCF_003369835.1,newMurE,-,9.2e-17,74.0,0.0,8.1e-11,54.3,0.0,2.3,1,1,1,2,2,2,1
WP_247008012.1@GCF_023028225.1,GCF_023028225.1,newMurE,-,9.4e-17,73.9,0.0,3.5e-10,52.3,0.0,2.2,1,1,1,2,2,2,2
HIJ15920.1@GCA_013330915.1,GCA_013330915.1,newMurE,-,9.5e-17,73.9,4.1,2.9e-16,72.3,4.1,1.6,1,1,0,1,1,1,1
WP_256298509.1@GCF_024464185.1,GCF_024464185.1,newMurE,-,9.6e-17,73.9,0.0,2.8e-10,52.6,0.0,2.5,1,1,1,3,3,2,1
WP_050047996.1@GCF_001011115.1,GCF_001011115.1,newMurE,-,9.9e-17,73.9,0.0,2.9e-12,59.1,0.0,2.2,1,1,1,2,2,2,1
WP_012956890.1@GCF_000024185.1,GCF_000024185.1,newMurE,-,1e-16,73.8,5.8,3.5e-12,58.9,5.7,3.2,1,1,0,1,1,1,1
WP_135820311.1@GCF_004785955.1,GCF_004785955.1,newMurE,-,1e-16,73.8,0.0,6.4e-11,54.7,0.0,2.5,2,0,0,2,2,2,1
WP_012659570.1@GCF_000022205.1,GCF_000022205.1,newMurE,-,1e-16,73.8,0.0,5.8e-09,48.2,0.0,2.3,2,0,0,2,2,2,2
MBS3790527.1@GCA_018334835.1,GCA_018334835.1,newMurE,-,1e-16,73.8,0.0,2.1e-10,53.0,0.0,2.2,1,1,0,2,2,2,2
SKWB01000379.1_5@GCA_007129135.1,GCA_007129135.1,newMurE,-,1e-16,73.8,0.0,1.4e-09,50.2,0.0,2.0,2,0,0,2,2,2,2
MBE6488308.1@GCA_015062825.1,GCA_015062825.1,newMurE,-,1.1e-16,73.7,9.8,2e-05,36.6,0.1,3.4,2,1,1,3,3,2,2
PSQ21931.1@GCA_003023185.1,GCA_003023185.1,newMurE,-,1.1e-16,73.7,0.0,1.5e-11,56.8,0.0,2.2,2,0,0,2,2,2,1
WP_248906405.1@GCF_023276375.1,GCF_023276375.1,newMurE,-,1.1e-16,73.7,0.0,7.8e-10,51.1,0.0,2.7,2,1,0,2,2,2,2
WP_006077601.1@GCF_000336915.1,GCF_000336915.1,newMurE,-,1.1e-16,73.7,0.0,2e-09,49.8,0.0,2.3,1,1,1,2,2,2,2
JAJZGO010000016.1_2@GCA_021798415.1,GCA_021798415.1,newMurE,-,1.1e-16,73.7,0.0,1.8e-09,49.9,0.0,2.1,2,0,0,2,2,2,2
JAKAYN010000002.1_11@GCA_021826785.1,GCA_021826785.1,newMurE,-,1.2e-16,73.6,0.0,1.6e-09,50.1,0.0,2.1,2,0,0,2,2,2,2
WP_124194331.1@GCF_003841505.1,GCF_003841505.1,newMurE,-,1.2e-16,73.5,0.0,1.5e-10,53.5,0.0,2.2,2,0,0,2,2,2,1
JAKAVQ010000008.1_22@GCA_021817245.1,GCA_021817245.1,newMurE,-,1.3e-16,73.5,0.0,4.4e-10,51.9,0.0,2.0,2,0,0,2,2,2,2
WP_077205402.1@GCF_001989615.1,GCF_001989615.1,newMurE,-,1.3e-16,73.5,0.0,2e-10,53.1,0.0,2.2,2,0,0,2,2,2,1
SKGM01000014.1_9@GCA_007117455.1,GCA_007117455.1,newMurE,-,1.3e-16,73.5,0.0,1.5e-07,43.6,0.0,2.0,1,1,1,2,2,2,2
WP_231184601.1@GCF_021083305.1,GCF_021083305.1,newMurE,-,1.3e-16,73.5,0.7,6e-10,51.5,0.1,2.2,2,0,0,2,2,2,2
WP_188978581.1@GCF_014647415.1,GCF_014647415.1,newMurE,-,1.3e-16,73.4,0.9,1.5e-10,53.5,0.3,2.3,2,0,0,2,2,2,1
PWNH01000089.1_27@GCA_003557905.1,GCA_003557905.1,newMurE,-,1.3e-16,73.4,0.0,6.8e-09,48.0,0.0,2.1,1,1,1,2,2,2,2
HIJ15463.1@GCA_013330915.1,GCA_013330915.1,newMurE,-,1.4e-16,73.4,4.0,3.1e-06,39.2,0.3,3.0,1,1,1,2,2,2,2
WP_006825434.1@GCF_000337595.1,GCF_000337595.1,newMurE,-,1.4e-16,73.3,0.0,8.6e-11,54.3,0.0,2.3,2,0,0,2,2,2,1
NLX48172.1@GCA_012729095.1,GCA_012729095.1,newMurE,-,1.4e-16,73.3,0.0,8.9e-11,54.2,0.0,2.0,2,0,0,2,2,2,1
KAA0014906.1@GCA_008297865.1,GCA_008297865.1,newMurE,-,1.5e-16,73.2,2.9,4.2e-15,68.5,2.9,2.0,1,1,0,1,1,1,1
OIQ04864.1@GCA_001873845.1,GCA_001873845.1,newMurE,-,1.6e-16,73.2,4.7,2.5e-09,49.5,2.0,2.1,1,1,1,2,2,2,2
NOZ80618.1@GCA_013152815.1,GCA_013152815.1,newMurE,-,1.6e-16,73.1,0.0,1.4e-07,43.7,0.0,2.9,1,1,1,2,2,2,2
WP_124194394.1@GCF_003841505.1,GCF_003841505.1,newMurE,-,1.8e-16,73.0,0.0,3.8e-09,48.8,0.0,2.9,2,1,0,2,2,2,2
DAJR01000009.1_7@GCA_002496385.1,GCA_002496385.1,newMurE,-,1.9e-16,72.9,0.0,4.4e-09,48.6,0.0,2.2,2,0,0,2,2,2,2
WP_248564969.1@GCF_023167465.1,GCF_023167465.1,newMurE,-,1.9e-16,72.9,2.1,5.2e-16,71.5,2.1,1.7,1,1,0,1,1,1,1
PWJQ01000008.1_9@GCA_003560875.1,GCA_003560875.1,newMurE,-,1.9e-16,72.9,0.0,1.2e-08,47.2,0.0,2.0,1,1,0,2,2,2,2
WP_013414269.1@GCF_000166095.1,GCF_000166095.1,newMurE,-,1.9e-16,72.9,0.3,3.1e-16,72.2,0.3,1.3,1,0,0,1,1,1,1
WP_247729435.1@GCF_023093535.1,GCF_023093535.1,newMurE,-,2e-16,72.9,0.5,1e-08,47.4,0.4,3.0,2,1,1,3,3,2,2
WP_160133931.1@GCF_009900715.1,GCF_009900715.1,newMurE,-,2.1e-16,72.8,0.0,2.9e-10,52.5,0.0,2.5,2,1,0,2,2,2,1
PSQ05603.1@GCA_003021655.1,GCA_003021655.1,newMurE,-,2.2e-16,72.7,0.0,2.1e-09,49.7,0.0,2.3,1,1,1,2,2,2,2
JAFDUB010000087.1_7@GCA_019594025.1,GCA_019594025.1,newMurE,-,2.3e-16,72.6,0.0,5.3e-09,48.4,0.0,2.1,1,1,1,2,2,2,2
MBI2522782.1@GCA_016187495.1,GCA_016187495.1,newMurE,-,2.3e-16,72.6,2.8,2.9e-16,72.3,2.8,1.1,1,0,0,1,1,1,1
CACYJH010000008.1_69@GCA_902774685.1,GCA_902774685.1,newMurE,-,2.3e-16,72.6,1.8,7.1e-08,44.7,0.5,2.4,2,0,0,2,2,2,2
WP_005044772.1@GCF_000336935.1,GCF_000336935.1,newMurE,-,2.4e-16,72.6,0.0,4.4e-09,48.6,0.0,2.2,2,0,0,2,2,2,2
MBE6525509.1@GCA_015063195.1,GCA_015063195.1,newMurE,-,2.5e-16,72.5,0.1,1.4e-08,47.0,0.0,2.0,1,1,1,2,2,2,2
JAGVIA010000001.1_9@GCA_020056305.1,GCA_020056305.1,newMurE,-,2.5e-16,72.5,0.3,5.7e-07,41.7,0.4,3.1,1,1,0,2,2,2,2
JAHENW010000064.1_6@GCA_018610025.1,GCA_018610025.1,newMurE,-,2.5e-16,72.5,0.0,3.3e-16,72.1,0.0,1.1,1,0,0,1,1,1,1
MBX8638895.1@GCA_019721075.1,GCA_019721075.1,newMurE,-,2.7e-16,72.4,0.3,1.6e-09,50.0,0.2,2.1,2,0,0,2,2,2,2
WP_252699300.1@GCF_023973145.1,GCF_023973145.1,newMurE,-,3.1e-16,72.2,0.1,2.1e-10,53.0,0.1,2.3,1,1,0,2,2,2,1
MBU1197248.1@GCA_018819225.1,GCA_018819225.1,newMurE,-,3.5e-16,72.1,0.0,3.5e-11,55.6,0.0,2.1,1,1,1,2,2,2,1
WP_256395390.1@GCF_024494645.1,GCF_024494645.1,newMurE,-,3.5e-16,72.1,0.0,1.1e-08,47.3,0.0,2.9,2,1,0,2,2,2,2
WP_119820381.1@GCF_002952775.1,GCF_002952775.1,newMurE,-,3.5e-16,72.0,0.0,9.8e-09,47.5,0.0,2.9,2,1,0,2,2,2,2
WP_248896603.1@GCF_023276355.1,GCF_023276355.1,newMurE,-,3.6e-16,72.0,0.0,1e-08,47.4,0.0,2.7,3,0,0,3,3,2,2
MAG60218.1@GCA_002688265.1,GCA_002688265.1,newMurE,-,3.7e-16,72.0,0.1,4.2e-07,42.1,0.0,2.1,1,1,1,2,2,2,2
WP_075936733.1@GCF_009663395.1,GCF_009663395.1,newMurE,-,3.7e-16,72.0,0.0,8e-10,51.1,0.0,2.2,1,1,1,2,2,2,2
MBX8631800.1@GCA_019720975.1,GCA_019720975.1,newMurE,-,3.7e-16,71.9,0.0,1.9e-07,43.2,0.0,2.1,1,1,1,2,2,2,2
WP_014031177.1@GCF_000223905.1,GCF_000223905.1,newMurE,-,3.9e-16,71.9,0.5,4.8e-10,51.8,0.1,2.5,2,1,0,2,2,2,1
WP_095635351.1@GCF_002286985.1,GCF_002286985.1,newMurE,-,4.1e-16,71.8,0.0,5.9e-08,44.9,0.0,3.0,2,1,0,2,2,2,2
MBI4361116.1@GCA_016207165.1,GCA_016207165.1,newMurE,-,4.1e-16,71.8,0.0,3.3e-10,52.3,0.0,2.1,2,0,0,2,2,2,1
WP_004598801.1@GCF_000337335.1,GCF_000337335.1,newMurE,-,4.3e-16,71.7,0.0,2.6e-09,49.4,0.3,2.9,3,0,0,3,3,2,1
WP_136715873.1@GCF_005049285.1,GCF_005049285.1,newMurE,-,5e-16,71.5,0.0,1.4e-09,50.2,0.0,2.2,2,0,0,2,2,2,2
WAKY01000011.1_4@GCA_015523135.1,GCA_015523135.1,newMurE,-,5.1e-16,71.5,0.6,6.7e-09,48.0,0.4,2.1,1,1,1,2,2,2,2
OPX63583.1@GCA_002067045.1,GCA_002067045.1,newMurE,-,6e-16,71.3,0.0,1.7e-08,46.7,0.0,2.1,1,1,1,2,2,2,2
WALJ01000015.1_4@GCA_015522885.1,GCA_015522885.1,newMurE,-,6e-16,71.3,0.0,9.1e-10,50.9,0.0,2.0,2,0,0,2,2,2,1
MCL2687008.1@GCA_009784145.1,GCA_009784145.1,newMurE,-,6.1e-16,71.3,8.6,4.1e-05,35.6,0.1,3.2,2,1,0,3,3,3,2
JAJYEA010000013.1_43@GCA_021790425.1,GCA_021790425.1,newMurE,-,6.2e-16,71.2,0.0,1.5e-08,46.8,0.0,2.1,1,1,0,2,2,2,2
JAFDTP010000018.1_19@GCA_019594195.1,GCA_019594195.1,newMurE,-,6.4e-16,71.2,0.0,6.1e-08,44.9,0.0,2.1,2,0,0,2,2,2,2
MBI5226190.1@GCA_016212375.1,GCA_016212375.1,newMurE,-,6.4e-16,71.2,0.0,8.5e-09,47.7,0.0,2.1,2,0,0,2,2,2,2
WP_085682442.1@GCF_002114285.1,GCF_002114285.1,newMurE,-,7e-16,71.0,0.2,4.6e-09,48.6,1.3,3.1,3,0,0,3,3,2,1
WP_254863734.1@GCF_024300625.1,GCF_024300625.1,newMurE,-,7e-16,71.0,0.0,3e-08,45.9,0.0,2.4,1,1,0,2,2,2,2
PSP58074.1@GCA_003021175.1,GCA_003021175.1,newMurE,-,7.2e-16,71.0,0.0,9.1e-11,54.2,0.0,2.1,2,0,0,2,2,2,1
MCE5214319.1@GCA_021372715.1,GCA_021372715.1,newMurE,-,7.3e-16,71.0,2.2,8.8e-16,70.7,0.4,2.0,2,1,0,2,2,1,1
CACZOU010000064.1_36@GCA_902782945.1,GCA_902782945.1,newMurE,-,7.3e-16,71.0,2.0,1.1e-15,70.4,2.0,1.2,1,0,0,1,1,1,1
UCH89240.1@GCA_020356005.1,GCA_020356005.1,newMurE,-,7.9e-16,70.9,0.1,8.7e-16,70.7,0.1,1.0,1,0,0,1,1,1,1
MBI2598052.1@GCA_016186855.1,GCA_016186855.1,newMurE,-,8.2e-16,70.8,1.9,1.4e-09,50.3,0.3,2.1,1,1,1,2,2,2,2
WP_158204880.1@GCF_009791395.1,GCF_009791395.1,newMurE,-,8.4e-16,70.8,0.0,2.1e-08,46.4,0.0,2.2,1,1,1,2,2,2,2
MCL2116703.1@GCA_009777005.1,GCA_009777005.1,newMurE,-,8.6e-16,70.8,8.3,6.2e-07,41.5,0.0,3.6,3,1,1,4,4,3,1
WP_256404256.1@GCF_024494725.1,GCF_024494725.1,newMurE,-,9.3e-16,70.6,0.0,2e-08,46.4,0.1,2.3,2,0,0,2,2,2,2
JAHFRS010000087.1_5@GCA_023266155.1,GCA_023266155.1,newMurE,-,9.8e-16,70.6,0.5,1e-08,47.4,0.1,2.0,2,0,0,2,2,2,2
MCE5214835.1@GCA_021372715.1,GCA_021372715.1,newMurE,-,1e-15,70.5,0.4,9.9e-07,40.9,0.0,2.1,2,0,0,2,2,2,2
ML241305.1_314@GCA_005239435.1,GCA_005239435.1,newMurE,-,1e-15,70.5,0.0,1.7e-10,53.3,0.1,2.3,2,0,0,2,2,2,1
SAYS01000005.1_52@GCA_004015825.1,GCA_004015825.1,newMurE,-,1e-15,70.5,0.1,1.4e-06,40.4,0.0,3.2,2,1,1,3,3,2,2
LKMS01000021.1_9@GCA_001563965.1,GCA_001563965.1,newMurE,-,1e-15,70.5,0.0,3.8e-06,39.0,0.1,3.1,3,0,0,3,3,2,2
WP_123538784.1@GCF_003730195.1,GCF_003730195.1,newMurE,-,1.1e-15,70.4,0.0,1.7e-08,46.7,0.1,2.5,1,1,0,2,2,2,2
WP_008582479.1@GCF_000337075.1,GCF_000337075.1,newMurE,-,1.2e-15,70.3,0.1,1.3e-08,47.1,0.5,2.7,2,1,0,2,2,2,2
WP_049903019.1@GCF_000334895.1,GCF_000334895.1,newMurE,-,1.3e-15,70.2,0.0,5.9e-09,48.2,0.0,2.3,1,1,1,2,2,2,2
RBQ24092.1@GCA_003315655.1,GCA_003315655.1,newMurE,-,1.3e-15,70.2,6.0,0.00015,33.6,0.0,3.1,3,0,0,3,3,3,2
WP_092920723.1@GCF_900111935.1,GCF_900111935.1,newMurE,-,1.3e-15,70.2,0.3,6.6e-09,48.0,1.9,2.8,3,0,0,3,3,2,1
JAJZZQ010000061.1_37@GCA_021797525.1,GCA_021797525.1,newMurE,-,1.4e-15,70.1,0.0,2.4e-09,49.5,0.0,2.2,1,1,1,2,2,2,2
MBN2126938.1@GCA_016932875.1,GCA_016932875.1,newMurE,-,1.4e-15,70.1,5.9,3.2e-11,55.7,3.7,2.1,2,0,0,2,2,2,1
MBN2566685.1@GCA_016935985.1,GCA_016935985.1,newMurE,-,1.4e-15,70.0,0.0,1.1e-06,40.7,0.0,2.1,2,0,0,2,2,2,2
WP_125672258.1@GCF_003947435.1,GCF_003947435.1,newMurE,-,1.4e-15,70.0,0.2,8.4e-15,67.5,0.2,2.1,1,1,0,1,1,1,1
LKMK01000004.1_22@GCA_001563805.1,GCA_001563805.1,newMurE,-,1.5e-15,69.9,0.0,6.3e-08,44.8,0.0,3.1,3,0,0,3,3,2,2
PWHR01000020.1_71@GCA_003554965.1,GCA_003554965.1,newMurE,-,1.6e-15,69.9,0.0,1.3e-10,53.7,0.0,2.0,2,0,0,2,2,2,1
MTNG01000092.1_16@GCA_002011395.1,GCA_002011395.1,newMurE,-,1.6e-15,69.9,0.0,2.7e-12,59.2,0.0,2.5,1,1,0,1,1,1,1
JAHFHC010000012.1_4@GCA_023247085.1,GCA_023247085.1,newMurE,-,1.7e-15,69.7,0.6,1.5e-07,43.5,0.1,2.0,1,1,0,2,2,2,2
UCC92777.1@GCA_020343715.1,GCA_020343715.1,newMurE,-,1.8e-15,69.7,0.0,5.7e-10,51.6,0.0,2.1,2,0,0,2,2,2,1
CACWTF010000003.1_22@GCA_902763685.1,GCA_902763685.1,newMurE,-,1.9e-15,69.6,0.0,1.4e-07,43.7,0.0,2.0,1,1,1,2,2,2,2
WAPW01000045.1_12@GCA_015520565.1,GCA_015520565.1,newMurE,-,2.2e-15,69.4,0.4,1.6e-08,46.8,0.5,2.1,1,1,1,2,2,2,2
ESS12737.1@GCA_000496235.1,GCA_000496235.1,newMurE,-,2.4e-15,69.3,0.0,1.5e-08,46.9,0.2,2.4,2,0,0,2,2,2,2
WP_157688264.1@GCF_024498175.1,GCF_024498175.1,newMurE,-,2.5e-15,69.2,0.0,2.5e-08,46.2,0.0,2.3,2,0,0,2,2,2,2
WP_008420141.1@GCF_000337695.1,GCF_000337695.1,newMurE,-,2.8e-15,69.1,0.0,3.4e-09,49.0,0.0,2.6,1,1,1,2,2,2,1
DAGC01000012.1_244@GCA_002495625.1,GCA_002495625.1,newMurE,-,3e-15,69.0,1.0,1.4e-14,66.8,1.0,1.9,1,1,0,1,1,1,1
JAFDTZ010000008.1_3@GCA_019594305.1,GCA_019594305.1,newMurE,-,3.1e-15,68.9,0.0,1.2e-07,43.9,0.0,2.1,2,0,0,2,2,2,2
WP_092817373.1@GCF_900108505.1,GCF_900108505.1,newMurE,-,3.4e-15,68.8,0.0,2.8e-09,49.3,0.5,2.5,2,1,0,2,2,2,1
PSQ58200.1@GCA_003022745.1,GCA_003022745.1,newMurE,-,3.4e-15,68.8,0.1,1.5e-09,50.2,0.1,3.0,2,1,0,2,2,2,1
MCL2157758.1@GCA_009776495.1,GCA_009776495.1,newMurE,-,3.4e-15,68.8,2.5,6.4e-06,38.2,0.0,3.1,3,0,0,3,3,3,1
WP_117362987.1@GCF_003430825.1,GCF_003430825.1,newMurE,-,3.6e-15,68.7,0.0,7.6e-08,44.6,0.0,3.1,2,1,1,3,3,2,1
MBN1156363.1@GCA_016926055.1,GCA_016926055.1,newMurE,-,3.8e-15,68.6,0.1,4.7e-15,68.3,0.1,1.0,1,0,0,1,1,1,1
MCI4363230.1@GCA_022749845.1,GCA_022749845.1,newMurE,-,3.9e-15,68.6,0.0,7.6e-08,44.5,0.0,2.0,2,0,0,2,2,2,2
MBD3417917.1@GCA_014727975.1,GCA_014727975.1,newMurE,-,4e-15,68.6,0.0,1.5e-08,46.9,0.0,2.0,2,0,0,2,2,2,2
JADFDH010000001.1_151@GCA_018263005.1,GCA_018263005.1,newMurE,-,4.2e-15,68.5,2.1,1.4e-14,66.8,2.2,1.7,1,1,0,1,1,1,1
WP_142856515.1@GCF_007004735.1,GCF_007004735.1,newMurE,-,4.2e-15,68.5,0.0,1.9e-09,49.8,0.0,2.6,2,0,0,2,2,2,1
PUJZ01000030.1_2@GCA_003550345.1,GCA_003550345.1,newMurE,-,4.3e-15,68.5,0.0,1.1e-07,44.0,0.0,2.0,1,1,0,2,2,2,2
JAHFEN010000138.1_2@GCA_023248455.1,GCA_023248455.1,newMurE,-,4.5e-15,68.4,0.0,4.3e-09,48.7,0.0,2.2,1,1,1,2,2,2,1
WP_135305612.1@GCF_004681185.1,GCF_004681185.1,newMurE,-,4.6e-15,68.4,1.1,3.7e-09,48.9,0.2,2.2,2,0,0,2,2,2,1
WP_007703273.1@GCF_000337515.1,GCF_000337515.1,newMurE,-,4.6e-15,68.3,0.1,4e-08,45.5,0.1,2.8,3,0,0,3,3,2,2
WP_015301513.1@GCF_000328525.1,GCF_000328525.1,newMurE,-,4.8e-15,68.3,0.1,2e-08,46.5,0.0,2.7,3,0,0,3,3,2,1
SKSH01000035.1_14@GCA_007118075.1,GCA_007118075.1,newMurE,-,5e-15,68.2,0.2,4.7e-08,45.2,0.1,2.2,2,0,0,2,2,2,2
MBI3032674.1@GCA_016192995.1,GCA_016192995.1,newMurE,-,5.1e-15,68.2,8.0,2.8e-12,59.1,7.8,2.9,1,1,0,1,1,1,1
OIO24769.1@GCA_001871535.1,GCA_001871535.1,newMurE,-,6e-15,68.0,0.1,4.5e-09,48.6,0.1,2.1,2,0,0,2,2,2,1
PSP78163.1@GCA_003021085.1,GCA_003021085.1,newMurE,-,6e-15,68.0,0.0,5.3e-09,48.4,0.0,2.2,2,0,0,2,2,2,1
WP_011406907.1@GCF_000012545.1,GCF_000012545.1,newMurE,-,6.3e-15,67.9,0.5,8.8e-15,67.4,0.5,1.2,1,0,0,1,1,1,1
WP_221061448.1@GCF_019669925.1,GCF_019669925.1,newMurE,-,6.3e-15,67.9,8.3,5.9e-05,35.0,0.0,3.2,2,1,1,3,3,3,1
WP_004049211.1@GCF_000337915.1,GCF_000337915.1,newMurE,-,6.4e-15,67.9,0.0,1.4e-07,43.6,0.0,2.5,2,1,0,2,2,2,2
JAKBKR010000057.1_8@GCA_021832495.1,GCA_021832495.1,newMurE,-,6.6e-15,67.8,0.0,5.2e-07,41.8,0.0,2.0,1,1,0,2,2,2,2
WP_074798615.1@GCF_900114585.1,GCF_900114585.1,newMurE,-,6.6e-15,67.8,1.7,5.4e-06,38.5,0.4,2.6,2,0,0,2,2,2,2
RLF21694.1@GCA_003650865.1,GCA_003650865.1,newMurE,-,6.9e-15,67.8,0.0,2.4e-13,62.7,0.0,2.7,1,1,0,1,1,1,1
WOYJ01000120.1_10@GCA_011620845.1,GCA_011620845.1,newMurE,-,7.1e-15,67.7,0.6,1.9e-14,66.3,0.6,1.6,1,1,0,1,1,1,1
WP_080460709.1@GCF_002072215.1,GCF_002072215.1,newMurE,-,7.4e-15,67.7,9.6,3.3e-05,35.8,0.1,3.1,2,1,1,3,3,3,1
TXT55403.1@GCA_008080745.1,GCA_008080745.1,newMurE,-,7.6e-15,67.6,0.0,1.3e-13,63.5,0.0,2.5,2,1,0,2,2,1,1
WP_173228943.1@GCF_013267195.1,GCF_013267195.1,newMurE,-,7.6e-15,67.6,0.1,6.6e-08,44.7,0.6,2.7,3,0,0,3,3,2,2
RBI62419.1@GCA_003298465.1,GCA_003298465.1,newMurE,-,7.7e-15,67.6,0.0,4.4e-10,51.9,0.0,2.4,2,0,0,2,2,2,1
WP_103425126.1@GCF_002906575.1,GCF_002906575.1,newMurE,-,7.8e-15,67.6,0.0,3.5e-09,49.0,0.0,2.5,2,1,0,2,2,2,1
JAJYXQ010000007.1_29@GCA_021796385.1,GCA_021796385.1,newMurE,-,8.3e-15,67.5,0.0,4.9e-07,41.9,0.0,2.0,1,1,1,2,2,2,2
WP_248649469.1@GCF_023238205.1,GCF_023238205.1,newMurE,-,9.3e-15,67.3,0.0,1.6e-09,50.1,0.0,2.4,1,1,1,2,2,2,1
WP_092731584.1@GCF_900107205.1,GCF_900107205.1,newMurE,-,9.5e-15,67.3,0.0,2.7e-05,36.2,0.0,3.9,3,1,0,3,3,3,1
AMH95019.1@GCA_001560915.1,GCA_001560915.1,newMurE,-,9.8e-15,67.3,0.0,3.3e-07,42.4,0.0,2.0,2,0,0,2,2,2,2
PWKY01000045.1_5@GCA_003560595.1,GCA_003560595.1,newMurE,-,9.8e-15,67.3,0.0,3.5e-08,45.7,0.0,2.0,2,0,0,2,2,2,2
PSQ30953.1@GCA_003023485.1,GCA_003023485.1,newMurE,-,1e-14,67.2,0.1,1.3e-09,50.4,0.2,2.2,2,0,0,2,2,2,1
WP_256530649.1@GCF_024498195.1,GCF_024498195.1,newMurE,-,1.1e-14,67.1,0.1,4.2e-08,45.4,0.0,2.7,3,0,0,3,3,2,1
MBS3105088.1@GCA_018303655.1,GCA_018303655.1,newMurE,-,1.1e-14,67.0,2.7,0.00022,33.1,0.0,2.8,2,1,0,2,2,2,2
JAKATM010000093.1_7@GCA_021818765.1,GCA_021818765.1,newMurE,-,1.2e-14,67.0,0.0,1.4e-14,66.8,0.0,1.0,1,0,0,1,1,1,1
MBR7006240.1@GCA_017519045.1,GCA_017519045.1,newMurE,-,1.2e-14,66.9,0.0,5e-08,45.1,0.0,2.0,2,0,0,2,2,2,2
SKIA01000029.1_14@GCA_007116645.1,GCA_007116645.1,newMurE,-,1.4e-14,66.8,2.3,9.4e-13,60.7,2.3,2.4,1,1,0,1,1,1,1
MAG72712.1@GCA_002686315.1,GCA_002686315.1,newMurE,-,1.4e-14,66.7,1.5,1.9e-06,39.9,0.4,2.1,1,1,1,2,2,2,2
MCS7139505.1@GCA_025059375.1,GCA_025059375.1,newMurE,-,1.5e-14,66.6,0.0,3.1e-13,62.3,0.0,2.6,1,1,0,1,1,1,1
MBE6486236.1@GCA_015062805.1,GCA_015062805.1,newMurE,-,1.5e-14,66.6,8.5,2e-13,62.9,8.3,2.0,1,1,0,1,1,1,1
JAKAYT010000004.1_16@GCA_021826685.1,GCA_021826685.1,newMurE,-,1.5e-14,66.6,0.0,2.2e-06,39.7,0.0,3.0,1,1,2,3,3,2,2
DAQK01000010.1_12@GCA_002502855.1,GCA_002502855.1,newMurE,-,1.6e-14,66.5,1.0,6.2e-14,64.6,1.0,1.8,1,1,0,1,1,1,1
WP_135851571.1@GCF_004765815.2,GCF_004765815.2,newMurE,-,1.6e-14,66.5,0.0,2.3e-08,46.3,0.1,2.2,2,0,0,2,2,2,1
MBE6487316.1@GCA_015062825.1,GCA_015062825.1,newMurE,-,1.6e-14,66.5,4.8,0.0054,28.6,0.0,3.3,2,1,1,3,3,3,3
MCL2148722.1@GCA_009776625.1,GCA_009776625.1,newMurE,-,1.6e-14,66.5,0.0,5e-08,45.1,0.0,2.0,1,1,1,2,2,2,2
WP_040682578.1@GCF_000320505.1,GCF_000320505.1,newMurE,-,1.9e-14,66.3,0.2,6.6e-07,41.5,0.1,2.3,2,0,0,2,2,2,2
PSP38205.1@GCA_003021785.1,GCA_003021785.1,newMurE,-,1.9e-14,66.3,0.0,5e-08,45.1,0.0,2.4,1,1,1,2,2,2,2
WP_012955509.1@GCF_000024185.1,GCF_000024185.1,newMurE,-,2e-14,66.2,0.3,3.1e-05,36.0,0.0,3.1,2,1,1,3,3,3,1
WP_053947691.1@GCF_001282785.1,GCF_001282785.1,newMurE,-,2.1e-14,66.2,0.1,3.3e-07,42.5,0.1,2.4,2,1,0,2,2,2,2
OMVY01000017.1_3@GCA_900314635.1,GCA_900314635.1,newMurE,-,2.2e-14,66.1,0.1,8.3e-06,37.8,0.1,2.3,2,0,0,2,2,2,2
JAHFEC010000103.1_2@GCA_023248665.1,GCA_023248665.1,newMurE,-,2.2e-14,66.1,0.0,1.1e-06,40.7,0.0,2.2,2,0,0,2,2,2,2
PIN68565.1@GCA_002762705.1,GCA_002762705.1,newMurE,-,2.3e-14,66.1,6.5,1.8e-11,56.5,6.5,2.7,1,1,0,1,1,1,1
